,UMAP-x,UMAP-y,Player,Player-short,Color,file,KDE,fast,slow
0,8.588736,-1.8159678,- - - -,- - -,#90EE90,- - - - - 164183204.osr,2.247706866490655e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwCB4VIjhvfU7BiYGKGiX2cTArKLIwPJ0nTbDFYulDO5SNgwMDPcZGF0YQ/4zqygy/L1zn4GBgYEBAAJyD8H2wKZcAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0ZYv6z/D/H8PWh6cY/Ey8GBhdmMP/MzAwMDALCTD8ffOWgWnnk7MMzPx8DH/fvGVgYGBgYPI29WL4+/49AwwAABZrFHExwd8/AAAAAElFTkSuQmCC
1,7.1451287,2.6846938,- - - -,- - -,#90EE90,- - - - - 166251396.osr,2.266738346976257e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CMCoABZHuAO6THwACAAAAAP7Q1gDVzSAAFm7eAAH95yT/ONBUAA9K3AAAAAAAAks8UAA4F+AAAi4oAAAAAADdUhLdY4PyQwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0tmr+/16Ti+Gt4T8G9TmfGJiYfv9lEDvwnOFe8EwGmVmPGFhu5bExMPwTZnCXMmBgYPjKwCS1iZWBhf0PAwwAAFAME9LVI8kNAAAAAElFTkSuQmCC
2,-4.3854938,3.7637737,- Love1yV1ruS -,- Lov,#696969,- Love1yV1ruS - - 111923499.osr,3.6258381706626894e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAQklEQVR4nGN0YQz5z8DAwHBvmQGD3BxmBiYGKPj7hp2ha+50BgbTmJ7/f5+r/HdhDPnvwhjyn8mvfD+D0pp0mEIGAH6pEskaQf9pAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAA9FY4ABDM6AACAQQEAAAAAAAQzOgA/wgGAAIDFxYABBkYAOw7GQC2vKoAAv/4+AAACAcAk4KSADOAaQAgahFCAZn2IgAAAABJRU5ErkJggg==
3,-3.1233144,1.5445262,- Love1yV1ruS -,- Lov,#696969,- Love1yV1ruS - - 112347953.osr,2.251876537366754e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nGN0YQz5z8DAwPAp0oJB4PonBhYGKFDMuclw/JYSA9M/e0OGnc8uMLy1fs+glnSOgemNDieDe0AsRNn//wwAfrsThC5TALIAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAS0lEQVR4nAXBsRFAQBRF0fs/Y8xaqwK5KjbSgubUQREiTcg3YiTmOcdmX4SEh4D1kRqJKiVsSKhtcIA7T+zHBuuLY0Y8L8r3MHaFHyP/EfOh1jobAAAAAElFTkSuQmCC
4,-4.098209,0.43909642,- Nothing -,- Not,#556B2F,- Nothing - - 156637825.osr,2.462079851162699e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARUlEQVR4nGN0YQz5z8DAwMAsLsbw790HBiYGKNh2fhcDs4gQRGD9k1MM7lIGDP9//GRg9JAr+P+fl4vh7/XbDAz//zMAADhfFIm7x+kAAAAAAElFTkSuQmCC,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAANElEQVR4nGN0YQz5z4AEmOAMbm6EACMrG8P220cZ3iVZMrAwMDIy/P/9i8GyOINBeM1ZBgDxGgs8iQmQwQAAAABJRU5ErkJggg==
5,-5.8714075,2.9470923,- Nothing -,- Not,#556B2F,- Nothing - - 159408487.osr,1.4151337457854341e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAF8cOANqUKgAEAQUGAP/7+gDrZxoAyLiYAAL3SDAAAL0cAP7S2ABGU18AAefkGf86wmwAJYn3AP7S2ADqxRkpp+3SBQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMAiLcXAwMLMwMQABf8/f2Fg+PefgYmJm5uBgYmZ4UmKDsPWk1sYmP59/crAyMTIcLp4IoPi9hQGAMVlEH1+vZ8WAAAAAElFTkSuQmCC
6,-0.44344002,1.5408434,- RNA -,- RNA,#008000,- RNA - - 138054999.osr,9.635476192725635e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBAQAuOLMACyRagACAQcHAP/8/AAujWoAvmyLAAHN4B3/iuZIAO077wAAAgMAAnPdVQD0/AcAAQUGAAD+/QAZVRdVhtr54QAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUcRY/8ABAQA9zQiAAni8QAE/vX3AP/9/QAJ3u4AAAEBAAIDGhcAAgsKAOFTFwCAuKcABP3o6gACEA8A1W2WAC7KXgANORZEp7I5TwAAAABJRU5ErkJggg==
7,-0.5596306,2.085579,- RNA -,- RNA,#008000,- RNA - - 138055428.osr,7.939608611625506e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAc9zVAHqHZAACAQQEAAAAAAB2kmUAMWbSAAH95yT/UNtHAPc/6QABBAQAAjnRUwACAf4AAAEBAP/8/ACCpBP/i+2KHAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASklEQVR4nGN0YQz5z8DEzPDHwYCB+fsfBiYGBgYGhv//GJh//GFg+v2XgYWBgYGBkYWVgbfzKcMixW0QASYhAYY1yrsYNI4kMwAAZ5kQ81GuXDYAAAAASUVORK5CYII=
8,-4.0968013,5.676454,- SB DangYang -,- SB ,#6A5ACD,- SB DangYang - - 107503307.osr,2.3743089618541465e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DFRUA8zwiAPsLAQACAAAAAP3r6wD1GAIA6kb6AAQEGBcAtc65AEcaAAD/AzoAAtiMGgBHGzEA4n86ABaUxgCJiRNby9z5fQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8CCQkAAhEQAP/z9AAEAQYGAP74+QAAFA8AABEOAAQDERAA//z8ANduCwByOLsABP3v8AABJSEA30mcACGxZgB03RPyl72wagAAAABJRU5ErkJggg==
9,-2.714975,2.9559317,--Madara uchiha,--Mad,#CD853F,--Madara uchiha - 141205080.osr,8.35185227126829e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP//OS8AZKGwAJtjUgABRAFU/wAAAADghDkA2WKXAAA0Xo3/8eUc/0QBVP9HFWf/AbLdLP9/iGEAFcjvAP7U2ABe6BwQhpnA6wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMAsIszw981bBiYGKPj//QfDHydjBhZGFhYGRi0VhmdNjAwXzeYysDBLSzIwvP/CsNpwJYPipkIGACxVEUuO6Jr1AAAAAElFTkSuQmCC
10,-1.1421436,2.8232887,--Madara uchiha,--Mad,#CD853F,--Madara uchiha - 143903178.osr,2.2628075694415355e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DJiMA13QSABu5AgAEAAAAAP3a3QAmngsAua6iAAEubI7/9Dv2ACJa0AADFBMAAgJI7AD97QcA9VM3AP3s7QC6Lhbq8SFF5QAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8DAwPAx2oJB+OBjBiYGKGD7+o/hg6UMAwujqS7DXw4Whsfe/xnue89iYGL8+ZvhuzgbQ6XNVoY3f78yAABaPBTJnHFVaQAAAABJRU5ErkJggg==
11,-4.38402,8.202384,-Akitai-,-Akit,#696969,-Akitai- - 152598415.osr,2.311301031751956e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EGRgA//j5AKzTuQAEAxQTAPzn6AC55tAASi9LAALXgyMAAyQhAEcaMAAyu+gAAiiZ9ADaZxgADcMUAMswAwA5whZCQdSeawAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBAQAAQkJAAEDAgACAAAAAP/9/QD/+voA//3+AALmdToAAyYjAPJRMQBkzdEAAEcSZf8tb47//eck/zBnjf+pTRkNhxho0wAAAABJRU5ErkJggg==
12,8.931218,-5.2682376,-Akyra,-Akyr,#2F4F4F,-Akyra - 164207622.osr,2.2474438898325317e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/ocDoAC+j+APlb7gAB/eck/0caMAD2UTcADb3XAARJSloA+br2AApGyQAAEA8AAvsQCAD/khYA9FU3AP3w8QCWlxoD9YIEKQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AC9pjf/N4B3/MWaN/yOJjf8B/eck/zKDaQD/AwEAGbrpAAQql2oAH8XuAP8GBAAA8fMAAhjJ+gDhTxIAAvH2AP7t7gAqUh39Pb2uyAAAAABJRU5ErkJggg==
13,9.08301,-5.376033,-Akyra,-Akyr,#2F4F4F,-Akyra - 167880623.osr,2.247475933108045e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/ocToAFdD4ABCC4gAB/eck/0caMAABNS0AAt7lAAJKPlEA5q8qAP/L0wD/9/gAAgAFBAAGuA8AAi8pAP729gBbMhiA+HMCtQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AThWi/8Ra+IA7pgfAA/Y8gAB/eck/y2PagAdtu0AAff5AAFIHW///u/wAAEeGgD92d4AAv4QDQDqWy4A/t7iAAEFBADuARvLvekaOgAAAABJRU5ErkJggg==
14,-4.2418256,2.2767766,-Alan-,-Alan,#87CEEB,-Alan- - 137227533.osr,2.5559174092288335e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/7RjQA4UoEACWk9AAC/zswAAW6zAAO2gIADpDnAAQF3ecAtebQAEcaAADxlwEAAtuQFwBKRVcAAAEBAAD//wAZVhXtMAV97gAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATElEQVR4nAXBuw2AMAxAwWeThE8DUsQwaehYgi2QkJiLAVgLQxGZO1nT5l4rzZzxx1BJEQAZetyMIDGg3nLeF1mN4O+HTiNLB+XY+QHPuBNFJWpf/AAAAABJRU5ErkJggg==
15,-3.557255,1.5215017,-Alan-,-Alan,#87CEEB,-Alan- - 137544594.osr,2.2603159242182628e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQz5zyIhznCtXYZBI+8WAxOLhDjDnxcvGQSEvjLcL9FlYPkvyMew89xOBncpBgYGBgYGpuuFAgxejiEMjCwsDAwMDAwAj78QVErGfh4AAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQz5z8DIyMAsLMTw9+07BhYGJmYGRmZmBkYebgbmX78ZWJg42BkYmJkZ/LefYUjjf8bA9O/HTwYmESEGA46HDGZVmQwA2nYPT22pZ/cAAAAASUVORK5CYII=
16,-4.1891766,6.656082,-Aldrin-,-Aldr,#8B4513,-Aldrin- - 168447585.osr,2.2474379541221183e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAQEA7WI4APQfAAAC7Gc5AAD//wAmYtgAH3/IAAFEAlX/A74ZAP5G7AC44coABOltOQABqwAACrMIAEca+gDioRXv4TNZmwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nC3BsQ2AMBAEwX1zkUEuClECIXU6pQBiciTKgNOTMBNLrAlQaiVtxC+fl7QpQ2uERJlG+n2gtAmJfu5s18wHbmIUEda9JVkAAAAASUVORK5CYII=
17,-4.176994,6.921889,-Aldrin-,-Aldr,#8B4513,-Aldrin- - 168480963.osr,2.247437952553378e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DJyQAAfb4AP4TDgAC/j0xAP3Z3ABqv7wA/tDWAABEAVT/ndk6/0QBVP/95yT/AgEzKwCrRzcAbtzYAEcaMACT5hrCyqhwxQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARklEQVR4nGN0YQz5zwADTMwMLAwMDAyMrGwMjGysDEyiwgwsDIyMDEx8PAyMXFwMK4+sYmBhYGRiYOTlYdh6bBODUVMhAwC2+AemyD6LuQAAAABJRU5ErkJggg==
18,-2.6767354,2.9807465,-Arato,-Arat,#1E90FF,-Arato - 155416631.osr,2.9907978115976085e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DKiYAFJ3oAOpsHQACAAAAAP3W2gDRqCwA/4rxAAL1UzcAuebQABiRxgAAROUAAa/cLv+Cil8AFsDpAP3b3gA3HhroAUjKkwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMBgpsvAdOUuAxMDFDDfesTwJMeAgYWRlY2BiZ+X4fUCYYbLRtMYmJj4eRkYfv1mmKC1gkFtYSYDAMi8Dv+/5WjGAAAAAElFTkSuQmCC
19,-1.7747099,3.3085377,-Arato,-Arat,#1E90FF,-Arato - 158799028.osr,7.4273048126298e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EIB4AA6H6AP1aAgACAAAAAPzg4gDvkB8Atcu2AALxXDgAft7OAAqvyQBHGzEAAgNc6gBipWsABCAeAAD//wD1BxYqE3w0swAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8CBwcA9UcuAAzE3AACAAECAAADAwAI6vkA32woAAQDKSQA+xIKAN1UBwDUU5AAAgD5+gD2GQcA3lWYADKdcABCjRKa0I78EwAAAABJRU5ErkJggg==
20,2.4346828,3.3490841,-byakuya-,-byak,#7FFF00,-byakuya- - 155399563.osr,2.6187279852540665e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8DAwPBnjxzDl4XSDEwMUPDgkhRDce0yBhYWeVmGrcc3M7hLMTDMW+zDwPjrmdJ/g/4cBpkd7xj+XbnBAABu7xV+5rDYTwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwHBrpikDz11WBiYGKGD+zMzAYfeGgeVBiyXDb5lfDPfcZjCUvjBkYOF+wsDwXoSZQfNoLMOPj+wMADBbEo2ez6dNAAAAAElFTkSuQmCC
21,-4.391365,6.090373,-Capi-,-Capi,#FFF0F5,-Capi- - 156990134.osr,8.469590622779623e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8CCAgA+LMXAAOGEwAEAAAAAP74+AAFfxAACoflAAICCgoAmOHEAAHG0QBtHLwAAP3nJP9EAVT/3+MY/0QBVP+WgBdI9ij9ZAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMCsqsTw7/4jBiYGKPj/+BkDs6QEAxMDIyMDExcXw6t4Q4atJ7cwMDHz8jIwMDMzLK/qYVDcksoAAOr5DnOIaEajAAAAAElFTkSuQmCC
22,-4.0381484,5.919136,-Capi-,-Capi,#FFF0F5,-Capi- - 157060880.osr,4.7340708634946375e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DExIA2XwmACC0+wACAAAAAP3t7gAUzgEABXvoAAIDEREAuebQABCjxwDb5RYABBS2/QBHGjAA5K0rACRTzwDCPBV1d9SRmwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASElEQVR4nGN0YQz5z8DAwMAsKMjw78tXBhYGKGDkYGdgYmZiYGFgYmZg5udj+LWElSFV9jgDCyMzM8P/P38YdmtuZlBZlsEAAIcYDaFZzHImAAAAAElFTkSuQmCC
23,6.2928123,5.2383275,-Dusk,-Dusk,#FF00FF,-Dusk - 150450948.osr,8.546917950991143e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAgMA8bQhAOrfEwACAAIDAAD+/QDvzxUA3lGZAAEvs3v/GA3zAP1B5gABBwcAAhML9gD+/wEAAAEBAP/5+QDoJBaNKCbuQwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYMX/8AAgIAt9nDADxtZwACAQMDAP719gA4dmgAT4G8AAIkvvcA9FQ1ABO94AC/QyMAAsaXNACFh5oAAAQEAP7w8QDwBhb6ef00ygAAAABJRU5ErkJggg==
24,5.0567493,5.1788135,-Dusk,-Dusk,#FF00FF,-Dusk - 161675481.osr,8.136293102104678e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAAPdL4AK2ZQgACAAEBAAAAAACul0EAz3uWAAFNwmv/6PUNAA9K3AAAAQEAAggE+wApEukAAAAAAAD//wB0SxJZOsS//wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8BAgEAuOLMACOpaAACAQUEAAADAwA2eWkAikumAAGf2Tj/n29QAPsNAwDxIgMAApKLVQB5laEA7icDABjJ9wB9uBQkySNdUQAAAABJRU5ErkJggg==
25,14.480019,8.627621,-F1-,-F1-,#483D8B,-F1- - 141222958.osr,4.9080319414602e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/amjUAKXvgAONgJQAEBBkYACZmywCY4sQAAAAAAAT//P0A/UEyAGUeAAA90vgAAbXdK/9ICvkASjFGAP3p6gAVmBiMSbtdNAAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQCVf8BBgYA//r6AAEGBgACAQYGAOqrIAAAAAAAbdXRAAFEAlX/AgkJAP739wADDw4AAgABAgC33MYAAxQUAN6aHgBS0xFaoiQbugAAAABJRU5ErkJggg==
26,14.313294,8.081319,-F1-,-F1-,#483D8B,-F1- - 141422221.osr,2.644802327338973e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/amDYAKY7tAO8zFQAEAyYjACZoygB23dIAQAn+AAT7Fw4A+iY2AIcjAAB4tiQAAguE5gCjlo4AADguAA9K3ADmHBSABSMh0wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUgdb//5JBcAB9/rAP4NCwAC/w0KAO0sCAD+7O4AXK27AAFHFGb/AAQEAP/z9AAAJiAAAgAXFAC2z7oAAhUTABGV5wAoWxXdRFn/YgAAAABJRU5ErkJggg==
27,-2.013602,2.6666377,-HiddenTaco-,-Hidd,#BDB76B,-HiddenTaco- - 162646485.osr,1.3973354759752102e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASUlEQVR4nGN0YQz5z8DAwKB3jpHhfJEhAwsDFGzabsEwe950Bgadwr7/f5+r/HdhDPnvoVT8n0nE5wmD2oJMBmZtdYY/9x8yAAB+WhWpRcM61wAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nGN0YQz5z8DAwMAsIszA8P8/AwsDAwMDs7AQwx91WYaPypwMLIwsLAyMPNwM0r13GXbJHWZgYmRhYXjtIMPQJ72TwS4rjQEApcoNUsmE3jUAAAAASUVORK5CYII=
28,7.6187057,-5.7395244,-HiddenTaco-,-Hidd,#BDB76B,-HiddenTaco- - 164568066.osr,2.2474396566232656e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/bkzcAFskBAGp8rAAB/eck/0caMAD/Oi8AAcbRAAJKP1IADcMUAAHG0QA10P0AAudGGAD3VgQAjuDHAMswAwAvJBdwPgNXGQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/ACOog/9FNYD//eck/0cnd/8CE7MJAALc4wBCXmMA/uHkAALHjJgAABsYAOJHBgACHRoAAjtwaAD/4OQAD9wAAADw8gDEyBm3Ch4wFAAAAABJRU5ErkJggg==
29,-4.755864,3.8911834,-ImojicX,-Imoj,#FFDAB9,-ImojicX - 148624942.osr,1.208404923044317e+51,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8DJCEA50gZABbK8wACAAAAAP3c3wDwLPwAqK2ZAAQCLykAt7enAEcaAABYATsAAuJ+AgAmomkAAyklAAD//wDCqxQJx0dSIwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQDV/8A//4AAyUiAADu8AAEAgYFAP/9/gAB+/wAAAUFAAIABQUAAQYFAPA0GAC1zbgAAv/39wABBQQArI2NADxuZwC8FBQvP8euswAAAABJRU5ErkJggg==
30,-3.2626634,2.2002282,-ImojicX,-Imoj,#FFDAB9,-ImojicX - 148625029.osr,7.920699864407115e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8EHRwA5k4eAA/e+wACAAAAAPzj5AAK6v0AwJ2bAAIAOC4AIMoJAAyryQBHGjAAAttqBAC/vjAABCEfAAAAAAC9bBJnbqalSQAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATUlEQVR4nAXBsRFAQBBA0b/nAjsnog0liBWgAbHA6EZfDA1ogduAcbwnbdF/yYysKhFVfIoRAO6H97xwLgQAjqFm3Be8aA5mbNNMs3b87/sVe1j50iYAAAAASUVORK5CYII=
31,-2.83279,2.1103992,-KalamityStorm-,-Kala,#E6E6FA,-KalamityStorm- - 122061863.osr,2.4513025931710765e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8BBQYA3KArACSM+gACAAAAAP/7+gAgnAEAuLWlAAFHEmX/Gbf7AOQ49AACCwsAAumiFQDRnC0AAAAAAP719QDjMBaRPUAD2AAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAATElEQVR4nAXBsQ2AIBBA0X8cmhgKLYixchpWcBP2oXUGW8exsFWIOd+T5DbDDJ1GrDY8ACLQ9YgqXmNEwsC83+TlwNEqPC9lPbm+wA8YfRFaJy4NPgAAAABJRU5ErkJggg==
32,-4.8337536,3.781536,-KalamityStorm-,-Kala,#E6E6FA,-KalamityStorm- - 125676575.osr,2.3240773849501884e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP8AAAAA8F45AAD/AAAEAQQEAP/8/AD2FgEAZmG1AAIBLCYAuebQABqNxwC0LBIAAttbDwA/ZmYAAyQhAAD//wCLTxNpue7CtgAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAARElEQVR4nAXBuxVAMAAAwJPQeTqfRqU1hhUsZQ0L6DxrJWpxV21hLxCHHtRKASW/INTTSIi+ddHcnfClLHat5zqlY/YDwogPqvzr09gAAAAASUVORK5CYII=
33,14.375292,8.213419,-Kazu-,-Kazu,#FFE4C4,-Kazu- - 143294691.osr,2.84739018307279e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUQBVP/alzYAKHbXAAEXFAABRxZp//3s7AADvhkAtie2AAL/8/MA+kYzAP1B5gAhtmQAAt6hJgB0laQABCEfACZkzABgThiRXjZYDwAAAABJRU5ErkJggg==,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUUGWv8DFhQA/vLzAAAAAAACAg8NAOBfIAAA/v4AfNHBAAFHEWP/AQkJAP7v8AD/LSUAAv719wC1zbgAACchAN5yAgDgHxb76wU0UwAAAABJRU5ErkJggg==
34,13.986148,8.773638,-Kazu-,-Kazu,#FFE4C4,-Kazu- - 166836988.osr,3.1538526843252504e+50,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAASklEQVR4nGN0YQz5z7xfiuGv80uGH17GDCwMDAwMfx2fMUTeeMZw/BMbRIDJQIthuQYDw/edEgyMf5+r/K96qcdw1pCJgYGBgQEA6iQUoifjLoEAAAAASUVORK5CYII=,iVBORw0KGgoAAAANSUhEUgAAAAQAAAAECAYAAACp8Z5+AAAAT0lEQVR4nAFEALv/AUYLXv8CDg0A/OrsAAIJCAACAAAAAP0bFAAA//4At9vFAAFEAVT/AQcHAP/5+QACLCgAAgIKCgCN2cAABCIgAPAtEACYCBLUuUyiigAAAABJRU5ErkJggg==
